"","gid_1","borders"
"14636","TUR.38_1","ARM.2_1"
"14637","TUR.38_1","ARM.3_1"
"14638","TUR.38_1","AZE.7_1"
"14639","TUR.38_1","IRN.29_1"
"14640","TUR.38_1","TUR.4_1"
"14641","TUR.38_1","TUR.45_1"
"14642","TUR.39_1","TUR.3_1"
"14643","TUR.39_1","TUR.8_1"
"14644","TUR.39_1","TUR.20_1"
"14645","TUR.39_1","TUR.53_1"
"14646","TUR.40_1","TUR.52_1"
"14647","TUR.40_1","TUR.73_1"
"14648","TUR.41_1","TUR.11_1"
"14649","TUR.41_1","TUR.12_1"
"14650","TUR.41_1","TUR.56_1"
"14651","TUR.42_1","TUR.1_1"
"14652","TUR.42_1","TUR.2_1"
"14653","TUR.42_1","TUR.33_1"
"14654","TUR.42_1","TUR.47_1"
"14655","TUR.42_1","TUR.55_1"
"14656","TUR.42_1","TUR.64_1"
"14657","TUR.42_1","TUR.72_1"
"14658","TUR.43_1","TUR.13_1"
"14659","TUR.43_1","TUR.19_1"
"14660","TUR.43_1","TUR.23_1"
"14661","TUR.43_1","TUR.46_1"
"14662","TUR.43_1","TUR.81_1"
"14663","TUR.44_1","TUR.8_1"
"14664","TUR.44_1","TUR.53_1"
"14665","TUR.44_1","TUR.58_1"
"14666","TUR.45_1","ARM.1_1"
"14667","TUR.45_1","ARM.3_1"
"14668","TUR.45_1","ARM.8_1"
"14669","TUR.45_1","GEO.10_1"
"14670","TUR.45_1","TUR.4_1"
"14671","TUR.45_1","TUR.9_1"
"14672","TUR.45_1","TUR.31_1"
"14673","TUR.45_1","TUR.38_1"
"14674","TUR.46_1","TUR.13_1"
"14675","TUR.46_1","TUR.23_1"
"14676","TUR.46_1","TUR.24_1"
"14677","TUR.46_1","TUR.43_1"
"14678","TUR.46_1","TUR.70_1"
"14679","TUR.47_1","TUR.1_1"
"14680","TUR.47_1","TUR.42_1"
"14681","TUR.47_1","TUR.61_1"
"14682","TUR.47_1","TUR.62_1"
"14683","TUR.47_1","TUR.72_1"
"14684","TUR.47_1","TUR.80_1"
"14685","TUR.48_1","SYR.2_1"
"14686","TUR.48_1","TUR.33_1"
"14687","TUR.49_1","TUR.7_1"
"14688","TUR.49_1","TUR.23_1"
"14689","TUR.49_1","TUR.24_1"
"14690","TUR.49_1","TUR.51_1"
"14691","TUR.49_1","TUR.80_1"
"14692","TUR.50_1","BGR.2_1"
"14693","TUR.50_1","BGR.28_1"
"14694","TUR.50_1","TUR.28_1"
"14695","TUR.50_1","TUR.73_1"
"14696","TUR.51_1","TUR.5_1"
"14697","TUR.51_1","TUR.7_1"
"14698","TUR.51_1","TUR.49_1"
"14699","TUR.51_1","TUR.61_1"
"14700","TUR.51_1","TUR.80_1"
"14701","TUR.52_1","TUR.21_1"
"14702","TUR.52_1","TUR.40_1"
"14703","TUR.52_1","TUR.66_1"
"14704","TUR.52_1","TUR.79_1"
"14705","TUR.53_1","TUR.3_1"
"14706","TUR.53_1","TUR.5_1"
"14707","TUR.53_1","TUR.7_1"
"14708","TUR.53_1","TUR.8_1"
"14709","TUR.53_1","TUR.32_1"
"14710","TUR.53_1","TUR.39_1"
"14711","TUR.53_1","TUR.44_1"
"14712","TUR.53_1","TUR.58_1"
"14713","TUR.53_1","TUR.62_1"
"14714","TUR.54_1","TUR.3_1"
"14715","TUR.54_1","TUR.12_1"
"14716","TUR.54_1","TUR.16_1"
"14717","TUR.54_1","TUR.21_1"
"14718","TUR.54_1","TUR.32_1"
"14719","TUR.54_1","TUR.56_1"
"14720","TUR.54_1","TUR.77_1"
"14721","TUR.55_1","TUR.2_1"
"14722","TUR.55_1","TUR.26_1"
"14723","TUR.55_1","TUR.29_1"
"14724","TUR.55_1","TUR.30_1"
"14725","TUR.55_1","TUR.42_1"
"14726","TUR.55_1","TUR.72_1"
"14727","TUR.56_1","TUR.11_1"
"14728","TUR.56_1","TUR.12_1"
"14729","TUR.56_1","TUR.25_1"
"14730","TUR.56_1","TUR.41_1"
"14731","TUR.56_1","TUR.54_1"
"14732","TUR.56_1","TUR.77_1"
"14733","TUR.57_1","SYR.1_1"
"14734","TUR.57_1","TUR.14_1"
"14735","TUR.57_1","TUR.26_1"
"14736","TUR.57_1","TUR.68_1"
"14737","TUR.57_1","TUR.69_1"
"14738","TUR.57_1","TUR.71_1"
"14739","TUR.58_1","TUR.1_1"
"14740","TUR.58_1","TUR.8_1"
"14741","TUR.58_1","TUR.44_1"
"14742","TUR.58_1","TUR.53_1"
"14743","TUR.58_1","TUR.62_1"
"14744","TUR.59_1","TUR.8_1"
"14745","TUR.59_1","TUR.11_1"
"14746","TUR.59_1","TUR.20_1"
"14747","TUR.59_1","TUR.25_1"
"14748","TUR.60_1","TUR.4_1"
"14749","TUR.60_1","TUR.14_1"
"14750","TUR.60_1","TUR.17_1"
"14751","TUR.60_1","TUR.18_1"
"14752","TUR.60_1","TUR.26_1"
"14753","TUR.60_1","TUR.31_1"
"14754","TUR.61_1","TUR.5_1"
"14755","TUR.61_1","TUR.47_1"
"14756","TUR.61_1","TUR.51_1"
"14757","TUR.61_1","TUR.62_1"
"14758","TUR.61_1","TUR.80_1"
"14759","TUR.62_1","TUR.1_1"
"14760","TUR.62_1","TUR.5_1"
"14761","TUR.62_1","TUR.47_1"
"14762","TUR.62_1","TUR.53_1"
"14763","TUR.62_1","TUR.58_1"
"14764","TUR.62_1","TUR.61_1"
"14765","TUR.63_1","TUR.34_1"
"14766","TUR.63_1","TUR.67_1"
"14767","TUR.63_1","TUR.72_1"
"14768","TUR.63_1","TUR.74_1"
"14769","TUR.64_1","TUR.1_1"
"14770","TUR.64_1","TUR.33_1"
"14771","TUR.64_1","TUR.37_1"
"14772","TUR.64_1","TUR.42_1"
"14773","TUR.65_1","TUR.10_1"
"14774","TUR.65_1","TUR.15_1"
"14775","TUR.65_1","TUR.31_1"
"14776","TUR.65_1","TUR.75_1"
"14777","TUR.66_1","TUR.16_1"
"14778","TUR.66_1","TUR.19_1"
"14779","TUR.66_1","TUR.21_1"
"14780","TUR.66_1","TUR.27_1"
"14781","TUR.66_1","TUR.52_1"
"14782","TUR.67_1","TUR.6_1"
"14783","TUR.67_1","TUR.24_1"
"14784","TUR.67_1","TUR.63_1"
"14785","TUR.67_1","TUR.70_1"
"14786","TUR.67_1","TUR.74_1"
"14787","TUR.68_1","SYR.1_1"
"14788","TUR.68_1","SYR.2_1"
"14789","TUR.68_1","SYR.3_1"
"14790","TUR.68_1","TUR.2_1"
"14791","TUR.68_1","TUR.26_1"
"14792","TUR.68_1","TUR.33_1"
"14793","TUR.68_1","TUR.57_1"
"14794","TUR.69_1","TUR.14_1"
"14795","TUR.69_1","TUR.18_1"
"14796","TUR.69_1","TUR.57_1"
"14797","TUR.69_1","TUR.71_1"
"14798","TUR.69_1","TUR.78_1"
"14799","TUR.70_1","TUR.24_1"
"14800","TUR.70_1","TUR.46_1"
"14801","TUR.70_1","TUR.67_1"
"14802","TUR.71_1","IRQ.12_1"
"14803","TUR.71_1","SYR.1_1"
"14804","TUR.71_1","TUR.36_1"
"14805","TUR.71_1","TUR.57_1"
"14806","TUR.71_1","TUR.69_1"
"14807","TUR.71_1","TUR.78_1"
"14808","TUR.72_1","TUR.30_1"
"14809","TUR.72_1","TUR.34_1"
"14810","TUR.72_1","TUR.42_1"
"14811","TUR.72_1","TUR.47_1"
"14812","TUR.72_1","TUR.55_1"
"14813","TUR.72_1","TUR.63_1"
"14814","TUR.72_1","TUR.74_1"
"14815","TUR.72_1","TUR.80_1"
"14816","TUR.73_1","TUR.22_1"
"14817","TUR.73_1","TUR.28_1"
"14818","TUR.73_1","TUR.40_1"
"14819","TUR.73_1","TUR.50_1"
"14820","TUR.74_1","TUR.6_1"
"14821","TUR.74_1","TUR.63_1"
"14822","TUR.74_1","TUR.67_1"
"14823","TUR.74_1","TUR.72_1"
"14824","TUR.74_1","TUR.80_1"
"14825","TUR.75_1","TUR.15_1"
"14826","TUR.75_1","TUR.34_1"
"14827","TUR.75_1","TUR.35_1"
"14828","TUR.75_1","TUR.65_1"
"14829","TUR.76_1","TUR.17_1"
"14830","TUR.76_1","TUR.29_1"
"14831","TUR.76_1","TUR.30_1"
"14832","TUR.77_1","TUR.3_1"
"14833","TUR.77_1","TUR.25_1"
"14834","TUR.77_1","TUR.54_1"
"14835","TUR.77_1","TUR.56_1"
"14836","TUR.78_1","IRN.29_1"
"14837","TUR.78_1","TUR.4_1"
"14838","TUR.78_1","TUR.18_1"
"14839","TUR.78_1","TUR.36_1"
"14840","TUR.78_1","TUR.69_1"
"14841","TUR.78_1","TUR.71_1"
"14842","TUR.79_1","TUR.21_1"
"14843","TUR.79_1","TUR.52_1"
"14844","TUR.80_1","TUR.6_1"
"14845","TUR.80_1","TUR.24_1"
"14846","TUR.80_1","TUR.47_1"
"14847","TUR.80_1","TUR.49_1"
"14848","TUR.80_1","TUR.51_1"
"14849","TUR.80_1","TUR.61_1"
"14850","TUR.80_1","TUR.72_1"
"14851","TUR.80_1","TUR.74_1"
"14852","TUR.81_1","TUR.13_1"
"14853","TUR.81_1","TUR.19_1"
"14854","TUR.81_1","TUR.27_1"
"14855","TUR.81_1","TUR.43_1"
"14856","TWN.2_1","TWN.5_1"
"14857","TWN.2_1","TWN.7_1"
"14858","TWN.3_1","TWN.6_1"
"14859","TWN.3_1","TWN.7_1"
"14860","TWN.4_1","TWN.7_1"
"14861","TWN.5_1","TWN.2_1"
"14862","TWN.5_1","TWN.7_1"
"14863","TWN.6_1","TWN.3_1"
"14864","TWN.7_1","TWN.2_1"
"14865","TWN.7_1","TWN.3_1"
"14866","TWN.7_1","TWN.4_1"
"14867","TWN.7_1","TWN.5_1"
"14868","TZA.1_1","KEN.10_1"
"14869","TZA.1_1","KEN.33_1"
"14870","TZA.1_1","TZA.9_1"
"14871","TZA.1_1","TZA.11_1"
"14872","TZA.1_1","TZA.12_1"
"14873","TZA.1_1","TZA.24_1"
"14874","TZA.1_1","TZA.25_1"
"14875","TZA.2_1","TZA.20_1"
"14876","TZA.3_1","TZA.5_1"
"14877","TZA.3_1","TZA.11_1"
"14878","TZA.3_1","TZA.14_1"
"14879","TZA.3_1","TZA.25_1"
"14880","TZA.4_1","TZA.6_1"
"14881","TZA.4_1","TZA.8_1"
"14882","TZA.4_1","TZA.16_1"
"14883","TZA.4_1","TZA.23_1"
"14884","TZA.4_1","TZA.26_1"
"14885","TZA.5_1","TZA.3_1"
"14886","TZA.5_1","TZA.13_1"
"14887","TZA.5_1","TZA.14_1"
"14888","TZA.5_1","TZA.17_1"
"14889","TZA.5_1","TZA.25_1"
"14890","TZA.6_1","BDI.5_1"
"14891","TZA.6_1","BDI.13_1"
"14892","TZA.6_1","RWA.3_1"
"14893","TZA.6_1","TZA.4_1"
"14894","TZA.6_1","TZA.8_1"
"14895","TZA.6_1","TZA.12_1"
"14896","TZA.6_1","TZA.16_1"
"14897","TZA.6_1","UGA.32_1"
"14898","TZA.6_1","UGA.39_1"
"14899","TZA.6_1","UGA.48_1"
"14900","TZA.6_1","UGA.51_1"
"14901","TZA.7_1","COD.24_1"
"14902","TZA.7_1","TZA.8_1"
"14903","TZA.7_1","TZA.13_1"
"14904","TZA.7_1","TZA.21_1"
"14905","TZA.7_1","TZA.26_1"
"14906","TZA.8_1","BDI.5_1"
"14907","TZA.8_1","BDI.11_1"
"14908","TZA.8_1","BDI.16_1"
"14909","TZA.8_1","BDI.17_1"
"14910","TZA.8_1","COD.22_1"
"14911","TZA.8_1","COD.24_1"
"14912","TZA.8_1","TZA.4_1"
"14913","TZA.8_1","TZA.6_1"
"14914","TZA.8_1","TZA.7_1"
"14915","TZA.8_1","TZA.26_1"
"14916","TZA.9_1","KEN.10_1"
"14917","TZA.9_1","KEN.39_1"
"14918","TZA.9_1","TZA.1_1"
"14919","TZA.9_1","TZA.11_1"
"14920","TZA.9_1","TZA.27_1"
"14921","TZA.10_1","TZA.14_1"
"14922","TZA.10_1","TZA.15_1"
"14923","TZA.10_1","TZA.20_1"
"14924","TZA.10_1","TZA.22_1"
"14925","TZA.11_1","TZA.1_1"
"14926","TZA.11_1","TZA.3_1"
"14927","TZA.11_1","TZA.9_1"
"14928","TZA.11_1","TZA.14_1"
"14929","TZA.11_1","TZA.25_1"
"14930","TZA.11_1","TZA.27_1"
"14931","TZA.12_1","KEN.27_1"
"14932","TZA.12_1","KEN.33_1"
"14933","TZA.12_1","TZA.1_1"
"14934","TZA.12_1","TZA.6_1"
"14935","TZA.12_1","TZA.16_1"
"14936","TZA.12_1","TZA.24_1"
"14937","TZA.12_1","UGA.32_1"
"14938","TZA.13_1","MWI.5_1"
"14939","TZA.13_1","MWI.8_1"
"14940","TZA.13_1","TZA.5_1"
"14941","TZA.13_1","TZA.7_1"
"14942","TZA.13_1","TZA.17_1"
"14943","TZA.13_1","TZA.21_1"
"14944","TZA.13_1","TZA.25_1"
"14945","TZA.13_1","TZA.26_1"
"14946","TZA.13_1","ZMB.6_1"
"14947","TZA.13_1","ZMB.8_1"
"14948","TZA.14_1","TZA.3_1"
"14949","TZA.14_1","TZA.5_1"
"14950","TZA.14_1","TZA.10_1"
"14951","TZA.14_1","TZA.11_1"
"14952","TZA.14_1","TZA.17_1"
"14953","TZA.14_1","TZA.20_1"
"14954","TZA.14_1","TZA.22_1"
"14955","TZA.14_1","TZA.27_1"
"14956","TZA.15_1","MOZ.1_1"
"14957","TZA.15_1","MOZ.8_1"
"14958","TZA.15_1","TZA.10_1"
"14959","TZA.15_1","TZA.22_1"
"14960","TZA.16_1","TZA.4_1"
"14961","TZA.16_1","TZA.6_1"
"14962","TZA.16_1","TZA.12_1"
"14963","TZA.16_1","TZA.23_1"
"14964","TZA.16_1","TZA.24_1"
"14965","TZA.17_1","MWI.8_1"
"14966","TZA.17_1","TZA.5_1"
"14967","TZA.17_1","TZA.13_1"
"14968","TZA.17_1","TZA.14_1"
"14969","TZA.17_1","TZA.22_1"
"14970","TZA.18_1","TZA.19_1"
"14971","TZA.19_1","TZA.18_1"
"14972","TZA.20_1","TZA.2_1"
"14973","TZA.20_1","TZA.10_1"
"14974","TZA.20_1","TZA.14_1"
"14975","TZA.20_1","TZA.27_1"
"14976","TZA.21_1","COD.24_1"
"14977","TZA.21_1","TZA.7_1"
"14978","TZA.21_1","TZA.13_1"
"14979","TZA.21_1","ZMB.8_1"
"14980","TZA.22_1","MOZ.8_1"
"14981","TZA.22_1","MWI.8_1"
"14982","TZA.22_1","MWI.19_1"
"14983","TZA.22_1","MWI.25_1"
"14984","TZA.22_1","TZA.10_1"
"14985","TZA.22_1","TZA.14_1"
"14986","TZA.22_1","TZA.15_1"
"14987","TZA.22_1","TZA.17_1"
"14988","TZA.23_1","TZA.4_1"
"14989","TZA.23_1","TZA.16_1"
"14990","TZA.23_1","TZA.24_1"
"14991","TZA.23_1","TZA.25_1"
"14992","TZA.23_1","TZA.26_1"
"14993","TZA.24_1","TZA.1_1"
"14994","TZA.24_1","TZA.12_1"
"14995","TZA.24_1","TZA.16_1"
"14996","TZA.24_1","TZA.23_1"
"14997","TZA.24_1","TZA.25_1"
"14998","TZA.25_1","TZA.1_1"
"14999","TZA.25_1","TZA.3_1"
"15000","TZA.25_1","TZA.5_1"
"15001","TZA.25_1","TZA.11_1"
"15002","TZA.25_1","TZA.13_1"
"15003","TZA.25_1","TZA.23_1"
"15004","TZA.25_1","TZA.24_1"
"15005","TZA.25_1","TZA.26_1"
"15006","TZA.26_1","TZA.4_1"
"15007","TZA.26_1","TZA.7_1"
"15008","TZA.26_1","TZA.8_1"
"15009","TZA.26_1","TZA.13_1"
"15010","TZA.26_1","TZA.23_1"
"15011","TZA.26_1","TZA.25_1"
"15012","TZA.27_1","KEN.19_1"
"15013","TZA.27_1","KEN.39_1"
"15014","TZA.27_1","TZA.9_1"
"15015","TZA.27_1","TZA.11_1"
"15016","TZA.27_1","TZA.14_1"
"15017","TZA.27_1","TZA.20_1"
"15018","TZA.28_1","TZA.29_1"
"15019","TZA.28_1","TZA.30_1"
"15020","TZA.29_1","TZA.28_1"
"15021","TZA.29_1","TZA.30_1"
"15022","TZA.30_1","TZA.28_1"
"15023","TZA.30_1","TZA.29_1"
"15024","UGA.1_1","SSD.2_1"
"15025","UGA.1_1","UGA.3_1"
"15026","UGA.1_1","UGA.8_1"
"15027","UGA.1_1","UGA.41_1"
"15028","UGA.2_1","UGA.8_1"
"15029","UGA.2_1","UGA.33_1"
"15030","UGA.2_1","UGA.36_1"
"15031","UGA.2_1","UGA.46_1"
"15032","UGA.3_1","COD.6_1"
"15033","UGA.3_1","SSD.1_1"
"15034","UGA.3_1","UGA.1_1"
"15035","UGA.3_1","UGA.8_1"
"15036","UGA.3_1","UGA.41_1"
"15037","UGA.3_1","UGA.47_1"
"15038","UGA.3_1","UGA.58_1"
"15039","UGA.4_1","UGA.7_1"
"15040","UGA.4_1","UGA.10_1"
"15041","UGA.4_1","UGA.32_1"
"15042","UGA.4_1","UGA.35_1"
"15043","UGA.4_1","UGA.37_1"
"15044","UGA.4_1","UGA.56_1"
"15045","UGA.5_1","COD.6_1"
"15046","UGA.5_1","COD.19_1"
"15047","UGA.5_1","UGA.13_1"
"15048","UGA.5_1","UGA.21_1"
"15049","UGA.5_1","UGA.24_1"
"15050","UGA.5_1","UGA.31_1"
"15051","UGA.6_1","COD.19_1"
"15052","UGA.6_1","UGA.18_1"
"15053","UGA.6_1","UGA.21_1"
"15054","UGA.6_1","UGA.39_1"
"15055","UGA.6_1","UGA.48_1"
"15056","UGA.6_1","UGA.52_1"
"15057","UGA.7_1","KEN.4_1"
"15058","UGA.7_1","UGA.4_1"
"15059","UGA.7_1","UGA.32_1"
"15060","UGA.7_1","UGA.56_1"
"15061","UGA.8_1","SSD.2_1"
"15062","UGA.8_1","UGA.1_1"
"15063","UGA.8_1","UGA.2_1"
"15064","UGA.8_1","UGA.3_1"
"15065","UGA.8_1","UGA.27_1"
"15066","UGA.8_1","UGA.31_1"
"15067","UGA.8_1","UGA.33_1"
"15068","UGA.8_1","UGA.36_1"
"15069","UGA.8_1","UGA.47_1"
"15070","UGA.8_1","UGA.49_1"
"15071","UGA.9_1","UGA.24_1"
"15072","UGA.9_1","UGA.25_1"
"15073","UGA.9_1","UGA.31_1"
"15074","UGA.9_1","UGA.36_1"
"15075","UGA.10_1","UGA.4_1"
"15076","UGA.10_1","UGA.11_1"
"15077","UGA.10_1","UGA.17_1"
"15078","UGA.10_1","UGA.37_1"
"15079","UGA.10_1","UGA.50_1"
"15080","UGA.10_1","UGA.56_1"
"15081","UGA.11_1","UGA.10_1"
"15082","UGA.11_1","UGA.17_1"
"15083","UGA.11_1","UGA.23_1"
"15084","UGA.11_1","UGA.32_1"
"15085","UGA.11_1","UGA.37_1"
"15086","UGA.11_1","UGA.44_1"
"15087","UGA.12_1","RWA.1_1"
"15088","UGA.12_1","RWA.3_1"
"15089","UGA.12_1","UGA.19_1"
"15090","UGA.12_1","UGA.26_1"
"15091","UGA.12_1","UGA.48_1"
"15092","UGA.12_1","UGA.52_1"
"15093","UGA.13_1","UGA.5_1"
"15094","UGA.13_1","UGA.18_1"
"15095","UGA.13_1","UGA.21_1"
"15096","UGA.13_1","UGA.24_1"
"15097","UGA.13_1","UGA.30_1"
"15098","UGA.14_1","UGA.17_1"
"15099","UGA.14_1","UGA.22_1"
"15100","UGA.14_1","UGA.33_1"
"15101","UGA.14_1","UGA.55_1"
"15102","UGA.15_1","UGA.32_1"
"15103","UGA.16_1","UGA.32_1"
"15104","UGA.16_1","UGA.44_1"
"15105","UGA.16_1","UGA.57_1"
"15106","UGA.17_1","UGA.10_1"
"15107","UGA.17_1","UGA.11_1"
"15108","UGA.17_1","UGA.14_1"
"15109","UGA.17_1","UGA.23_1"
"15110","UGA.17_1","UGA.33_1"
"15111","UGA.17_1","UGA.50_1"
"15112","UGA.17_1","UGA.55_1"
"15113","UGA.18_1","UGA.6_1"
"15114","UGA.18_1","UGA.13_1"
"15115","UGA.18_1","UGA.21_1"
"15116","UGA.18_1","UGA.30_1"
"15117","UGA.18_1","UGA.39_1"
"15118","UGA.19_1","COD.19_1"
"15119","UGA.19_1","UGA.12_1"
"15120","UGA.19_1","UGA.26_1"
"15121","UGA.19_1","UGA.52_1"
"15122","UGA.20_1","KEN.3_1"
"15123","UGA.20_1","KEN.42_1"
"15124","UGA.20_1","KEN.47_1"
"15125","UGA.20_1","UGA.38_1"
"15126","UGA.20_1","UGA.45_1"
"15127","UGA.20_1","UGA.54_1"
"15128","UGA.21_1","COD.19_1"
"15129","UGA.21_1","UGA.5_1"
"15130","UGA.21_1","UGA.6_1"
"15131","UGA.21_1","UGA.13_1"
"15132","UGA.21_1","UGA.18_1"
"15133","UGA.22_1","UGA.14_1"
"15134","UGA.22_1","UGA.29_1"
"15135","UGA.22_1","UGA.33_1"
"15136","UGA.22_1","UGA.40_1"
"15137","UGA.22_1","UGA.45_1"
"15138","UGA.22_1","UGA.55_1"
"15139","UGA.23_1","UGA.11_1"
"15140","UGA.23_1","UGA.17_1"
"15141","UGA.23_1","UGA.33_1"
"15142","UGA.23_1","UGA.34_1"
"15143","UGA.23_1","UGA.44_1"
"15144","UGA.23_1","UGA.46_1"
"15145","UGA.24_1","UGA.5_1"
"15146","UGA.24_1","UGA.9_1"
"15147","UGA.24_1","UGA.13_1"
"15148","UGA.24_1","UGA.25_1"
"15149","UGA.24_1","UGA.30_1"
"15150","UGA.24_1","UGA.31_1"
"15151","UGA.24_1","UGA.43_1"
"15152","UGA.25_1","UGA.9_1"
"15153","UGA.25_1","UGA.24_1"
"15154","UGA.25_1","UGA.34_1"
"15155","UGA.25_1","UGA.36_1"
"15156","UGA.25_1","UGA.43_1"
"15157","UGA.26_1","COD.19_1"
"15158","UGA.26_1","RWA.1_1"
"15159","UGA.26_1","UGA.12_1"
"15160","UGA.26_1","UGA.19_1"
"15161","UGA.27_1","SSD.2_1"
"15162","UGA.27_1","UGA.8_1"
"15163","UGA.27_1","UGA.28_1"
"15164","UGA.27_1","UGA.49_1"
"15165","UGA.28_1","KEN.43_1"
"15166","UGA.28_1","SSD.2_1"
"15167","UGA.28_1","UGA.27_1"
"15168","UGA.28_1","UGA.33_1"
"15169","UGA.28_1","UGA.40_1"
"15170","UGA.28_1","UGA.49_1"
"15171","UGA.29_1","UGA.22_1"
"15172","UGA.29_1","UGA.38_1"
"15173","UGA.29_1","UGA.45_1"
"15174","UGA.29_1","UGA.50_1"
"15175","UGA.29_1","UGA.54_1"
"15176","UGA.29_1","UGA.55_1"
"15177","UGA.30_1","UGA.13_1"
"15178","UGA.30_1","UGA.18_1"
"15179","UGA.30_1","UGA.24_1"
"15180","UGA.30_1","UGA.39_1"
"15181","UGA.30_1","UGA.43_1"
"15182","UGA.30_1","UGA.53_1"
"15183","UGA.31_1","COD.6_1"
"15184","UGA.31_1","UGA.5_1"
"15185","UGA.31_1","UGA.8_1"
"15186","UGA.31_1","UGA.9_1"
"15187","UGA.31_1","UGA.24_1"
"15188","UGA.31_1","UGA.36_1"
"15189","UGA.31_1","UGA.47_1"
"15190","UGA.32_1","KEN.4_1"
"15191","UGA.32_1","KEN.8_1"
"15192","UGA.32_1","KEN.27_1"
"15193","UGA.32_1","KEN.38_1"
"15194","UGA.32_1","TZA.6_1"
"15195","UGA.32_1","TZA.12_1"
"15196","UGA.32_1","UGA.4_1"
"15197","UGA.32_1","UGA.7_1"
"15198","UGA.32_1","UGA.11_1"
"15199","UGA.32_1","UGA.15_1"
"15200","UGA.32_1","UGA.16_1"
"15201","UGA.32_1","UGA.35_1"
"15202","UGA.32_1","UGA.37_1"
"15203","UGA.32_1","UGA.42_1"
"15204","UGA.32_1","UGA.44_1"
"15205","UGA.32_1","UGA.51_1"
"15206","UGA.32_1","UGA.57_1"
"15207","UGA.33_1","UGA.2_1"
"15208","UGA.33_1","UGA.8_1"
"15209","UGA.33_1","UGA.14_1"
"15210","UGA.33_1","UGA.17_1"
"15211","UGA.33_1","UGA.22_1"
"15212","UGA.33_1","UGA.23_1"
"15213","UGA.33_1","UGA.28_1"
"15214","UGA.33_1","UGA.40_1"
"15215","UGA.33_1","UGA.46_1"
"15216","UGA.33_1","UGA.49_1"
"15217","UGA.34_1","UGA.23_1"
"15218","UGA.34_1","UGA.25_1"
"15219","UGA.34_1","UGA.36_1"
"15220","UGA.34_1","UGA.43_1"
"15221","UGA.34_1","UGA.44_1"
"15222","UGA.34_1","UGA.46_1"
"15223","UGA.34_1","UGA.57_1"
"15224","UGA.35_1","UGA.4_1"
"15225","UGA.35_1","UGA.32_1"
"15226","UGA.35_1","UGA.42_1"
"15227","UGA.35_1","UGA.51_1"
"15228","UGA.35_1","UGA.53_1"
"15229","UGA.36_1","UGA.2_1"
"15230","UGA.36_1","UGA.8_1"
"15231","UGA.36_1","UGA.9_1"
"15232","UGA.36_1","UGA.25_1"
"15233","UGA.36_1","UGA.31_1"
"15234","UGA.36_1","UGA.34_1"
"15235","UGA.36_1","UGA.46_1"
"15236","UGA.37_1","UGA.4_1"
"15237","UGA.37_1","UGA.10_1"
"15238","UGA.37_1","UGA.11_1"
"15239","UGA.37_1","UGA.32_1"
"15240","UGA.38_1","KEN.3_1"
"15241","UGA.38_1","KEN.4_1"
"15242","UGA.38_1","UGA.20_1"
"15243","UGA.38_1","UGA.29_1"
"15244","UGA.38_1","UGA.50_1"
"15245","UGA.38_1","UGA.54_1"
"15246","UGA.38_1","UGA.56_1"
"15247","UGA.39_1","TZA.6_1"
"15248","UGA.39_1","UGA.6_1"
"15249","UGA.39_1","UGA.18_1"
"15250","UGA.39_1","UGA.30_1"
"15251","UGA.39_1","UGA.48_1"
"15252","UGA.39_1","UGA.51_1"
"15253","UGA.39_1","UGA.53_1"
"15254","UGA.40_1","KEN.43_1"
"15255","UGA.40_1","KEN.47_1"
"15256","UGA.40_1","UGA.22_1"
"15257","UGA.40_1","UGA.28_1"
"15258","UGA.40_1","UGA.33_1"
"15259","UGA.40_1","UGA.45_1"
"15260","UGA.41_1","SSD.1_1"
"15261","UGA.41_1","SSD.2_1"
"15262","UGA.41_1","UGA.1_1"
"15263","UGA.41_1","UGA.3_1"
"15264","UGA.41_1","UGA.58_1"
"15265","UGA.42_1","UGA.32_1"
"15266","UGA.42_1","UGA.35_1"
"15267","UGA.42_1","UGA.43_1"
"15268","UGA.42_1","UGA.53_1"
"15269","UGA.42_1","UGA.57_1"
"15270","UGA.43_1","UGA.24_1"
"15271","UGA.43_1","UGA.25_1"
"15272","UGA.43_1","UGA.30_1"
"15273","UGA.43_1","UGA.34_1"
"15274","UGA.43_1","UGA.42_1"
"15275","UGA.43_1","UGA.53_1"
"15276","UGA.43_1","UGA.57_1"
"15277","UGA.44_1","UGA.11_1"
"15278","UGA.44_1","UGA.16_1"
